"Qubit","T1 (us)","T2 (us)","Readout assignment error ","Prob meas0 prep1 ","Prob meas1 prep0 ","Readout length (ns)","ID error ","RX error ","Z-axis rotation (rz) error ","√x (sx) error ","Pauli-X error ","CZ error ","RZZ error ","Gate time (ns)","Operational"
"10","284.9467144617033","103.14999176567218","0.00390625","0.00537109375","0.00244140625","2584","0.00017874977979261223","0.00017874977979261223","0","0.00017874977979261223","0.00017874977979261223","10_9:0.0028097160523334885;10_11:0.00248668533016716","10_9:0.0020824236072756463;10_11:0.002864385209846443","10_9:68;10_11:68","true"
"11","257.73351488656664","81.17075607469768","0.008544921875","0.01171875","0.00537109375","2584","0.00021281260662213774","0.00021281260662213774","0","0.00021281260662213774","0.00021281260662213774","11_18:0.003237473019258308;11_10:0.00248668533016716;11_12:0.0015602863731183914","11_18:0.0034438561729177586;11_10:0.002864385209846443;11_12:0.0020601790152795507","11_18:68;11_10:68;11_12:68","true"
"12","273.1379416156303","164.38070157319396","0.003662109375","0.005859375","0.00146484375","2584","0.00017910402889146385","0.00017910402889146385","0","0.00017910402889146385","0.00017910402889146385","12_13:0.0015160516069375185;12_11:0.0015602863731183914","12_13:0.00453097036185679;12_11:0.0020601790152795507","12_13:80;12_11:68","true"
"13","264.12848493096254","412.33820242062654","0.00732421875","0.00732421875","0.00732421875","2584","0.00015754633772360448","0.00015754633772360448","0","0.00015754633772360448","0.00015754633772360448","13_12:0.0015160516069375185;13_14:0.0013223568642174444","13_12:0.00453097036185679;13_14:0.003692587189706581","13_12:80;13_14:80","true"
"14","249.40888634415347","95.59594220397551","0.004638671875","0.00537109375","0.00390625","2584","0.00015707127613243945","0.00015707127613243945","0","0.00015707127613243945","0.00015707127613243945","14_15:0.0013744607117681662;14_13:0.0013223568642174444","14_15:0.001167081639489559;14_13:0.003692587189706581","14_15:68;14_13:80","true"
"15","205.09197884614898","28.14452020937788","0.00537109375","0.00439453125","0.00634765625","2584","0.00009372730194438371","0.00009372730194438371","0","0.00009372730194438371","0.00009372730194438371","15_14:0.0013744607117681662;15_19:0.0013865007250225547","15_14:0.001167081639489559;15_19:0.001674090526082611","15_14:68;15_19:68","true"
"16","97.99125913915125","118.81363555028531","0.00634765625","0.01025390625","0.00244140625","2584","0.0002500544631245933","0.0002500544631245933","0","0.0002500544631245933","0.0002500544631245933","16_23:0.0025086622531548253;16_3:0.002667176474063726","16_23:0.0020246487814080116;16_3:0.0024851118520889393","16_23:68;16_3:68","true"
"17","84.83396972004046","13.286379823771888","0.013427734375","0.01513671875","0.01171875","2584","0.00021912068388383802","0.00021912068388383802","0","0.00021912068388383802","0.00021912068388383802","17_7:0.0030601692675612524;17_27:0.0052427683590816065","17_7:0.0032622004287283235;17_27:1","17_7:68;17_27:68","true"
"18","82.94114442745752","68.5398737205442","0.012451171875","0.0205078125","0.00439453125","2584","0.0005680547237646591","0.0005680547237646591","0","0.0005680547237646591","0.0005680547237646591","18_11:0.003237473019258308;18_31:0.00466760993284876","18_11:0.0034438561729177586;18_31:0.004429953242390233","18_11:68;18_31:68","true"
"19","155.194554150383","52.130433105176614","0.00439453125","0.0068359375","0.001953125","2584","0.00015402108754202222","0.00015402108754202222","0","0.00015402108754202222","0.00015402108754202222","19_35:0.001490108950564617;19_15:0.0013865007250225547","19_35:0.0016321746068595766;19_15:0.001674090526082611","19_35:80;19_15:68","true"
"20","150.61676074301394","147.35156364323925","0.0087890625","0.015625","0.001953125","2584","0.0002930446149062624","0.0002930446149062624","0","0.0002930446149062624","0.0002930446149062624","20_21:0.004218986442838468","20_21:0.0027888783966082686","20_21:68","true"
"21","174.48345228966082","162.27131847315513","0.003173828125","0.00439453125","0.001953125","2584","0.00011655952674602174","0.00011655952674602174","0","0.00011655952674602174","0.00011655952674602174","21_36:0.0021421096189538913;21_20:0.004218986442838468;21_22:0.0026653347032515318","21_36:0.0028789537917268404;21_20:0.0027888783966082686;21_22:1","21_36:68;21_20:68;21_22:68","true"
"22","137.98817457781894","25.88878957465761","0.0166015625","0.017578125","0.015625","2584","0.006151139526788901","0.006151139526788901","0","0.006151139526788901","0.006151139526788901","22_23:0.002595001504879013;22_21:0.0026653347032515318","22_23:0.0025727364719417833;22_21:1","22_23:68;22_21:68","true"
"23","211.2814712149965","182.28526219165641","0.030517578125","0.03076171875","0.0302734375","2584","0.0002475858379406559","0.0002475858379406559","0","0.0002475858379406559","0.0002475858379406559","23_22:0.002595001504879013;23_24:1;23_16:0.0025086622531548253","23_22:0.0025727364719417833;23_24:1;23_16:0.0020246487814080116","23_22:68;23_24:68;23_16:68","true"
"24","35.49771134569235","0.17982914179291226","0.25927734375","0.1923828125","0.326171875","2584","0.00027110284115344053","0.00027110284115344053","0","0.00027110284115344053","0.00027110284115344053","24_23:1;24_25:1","24_23:1;24_25:1","24_23:68;24_25:68","true"
"25","143.3818803009427","56.53382068943006","0.019775390625","0.021484375","0.01806640625","2584","0.00036598217568396764","0.00036598217568396764","0","0.00036598217568396764","0.00036598217568396764","25_24:1;25_26:0.015266704827328892;25_37:0.005179626180571217","25_24:1;25_26:0.025302221396059782;25_37:0.005972141789506058","25_24:68;25_26:68;25_37:68","true"
"26","6.971507501292766","11.649543435185123","0.067626953125","0.09228515625","0.04296875","2584","0.0028919683918659594","0.0028919683918659594","0","0.0028919683918659594","0.0028919683918659594","26_25:0.015266704827328892;26_27:0.014959284083099877","26_25:0.025302221396059782;26_27:0.019442471364842034","26_25:68;26_27:68","true"
"27","196.1703386057581","97.87218762537918","0.01220703125","0.01318359375","0.01123046875","2584","0.00018806447543440318","0.00018806447543440318","0","0.00018806447543440318","0.00018806447543440318","27_26:0.014959284083099877;27_28:0.003618020800250088;27_17:0.0052427683590816065","27_26:0.019442471364842034;27_28:0.002979641896908719;27_17:1","27_26:68;27_28:68;27_17:68","true"
"28","323.9989494649111","149.13259262247405","0.009033203125","0.0146484375","0.00341796875","2584","0.0002086681534895825","0.0002086681534895825","0","0.0002086681534895825","0.0002086681534895825","28_27:0.003618020800250088;28_29:0.0032054805126537356","28_27:0.002979641896908719;28_29:0.0037730552448704546","28_27:68;28_29:68","true"
"29","258.9685405309769","121.5865377227018","0.015380859375","0.02734375","0.00341796875","2584","0.00037999685649778964","0.00037999685649778964","0","0.00037999685649778964","0.00037999685649778964","29_38:0.004339828098201215;29_28:0.0032054805126537356;29_30:0.003247800900336273","29_38:0.004762242873309952;29_28:0.0037730552448704546;29_30:0.005225713950997579","29_38:68;29_28:68;29_30:68","true"
"30","133.32460804280026","60.11043806063483","0.018798828125","0.02978515625","0.0078125","2584","0.0006472266341294193","0.0006472266341294193","0","0.0006472266341294193","0.0006472266341294193","30_31:0.006080448389695514;30_29:0.003247800900336273","30_31:0.003498141497782964;30_29:0.005225713950997579","30_31:68;30_29:68","true"
"31","142.5227365825191","67.24683104629898","0.011474609375","0.01953125","0.00341796875","2584","0.00027262196239158886","0.00027262196239158886","0","0.00027262196239158886","0.00027262196239158886","31_30:0.006080448389695514;31_32:0.003856784539436775;31_18:0.00466760993284876","31_30:0.003498141497782964;31_32:0.003438562755227109;31_18:0.004429953242390233","31_30:68;31_32:68;31_18:68","true"
"32","273.49518213120234","45.254876038056615","0.00830078125","0.0146484375","0.001953125","2584","0.00044457620838871077","0.00044457620838871077","0","0.00044457620838871077","0.00044457620838871077","32_31:0.003856784539436775;32_33:0.0019428224726345533","32_31:0.003438562755227109;32_33:0.002962133783248194","32_31:68;32_33:68","true"
"33","125.07677333221314","157.414449442628","0.005615234375","0.0107421875","0.00048828125","2584","0.00021915842150173985","0.00021915842150173985","0","0.00021915842150173985","0.00021915842150173985","33_39:0.0031464213270710473;33_32:0.0019428224726345533;33_34:0.0021131094016843543","33_39:0.002932902292892947;33_32:0.002962133783248194;33_34:0.002464995710563911","33_39:68;33_32:68;33_34:68","true"
"34","148.87145028788024","122.95753218518828","0.00634765625","0.009765625","0.0029296875","2584","0.0003265821099425136","0.0003265821099425136","0","0.0003265821099425136","0.0003265821099425136","34_33:0.0021131094016843543;34_35:0.002050669939999583","34_33:0.002464995710563911;34_35:0.002384044474369018","34_33:68;34_35:68","true"
"35","323.79972584324486","288.78749960254675","0.0146484375","0.0078125","0.021484375","2584","0.00014653472957662262","0.00014653472957662262","0","0.00014653472957662262","0.00014653472957662262","35_19:0.001490108950564617;35_34:0.002050669939999583","35_19:0.0016321746068595766;35_34:0.002384044474369018","35_19:80;35_34:68","true"
"36","180.16988515191892","92.79487274989904","0.012451171875","0.02001953125","0.0048828125","2584","0.000524033837223409","0.000524033837223409","0","0.000524033837223409","0.000524033837223409","36_41:0.0022811132565804804;36_21:0.0021421096189538913","36_41:0.002851193642924549;36_21:0.0028789537917268404","36_41:68;36_21:68","true"
"37","161.548965161863","14.028527039372555","0.030517578125","0.0361328125","0.02490234375","2584","0.0005165085819980829","0.0005165085819980829","0","0.0005165085819980829","0.0005165085819980829","37_45:0.005149483960351364;37_25:0.005179626180571217","37_45:0.00582662779629714;37_25:0.005972141789506058","37_45:68;37_25:68","true"
"38","122.18313003247796","83.09205429762287","0.01806640625","0.03515625","0.0009765625","2584","0.00045910358545454453","0.00045910358545454453","0","0.00045910358545454453","0.00045910358545454453","38_29:0.004339828098201215;38_49:0.004314216714883468","38_29:0.004762242873309952;38_49:0.00427630755203165","38_29:68;38_49:68","true"
"39","144.71340749342417","186.3394967080003","0.01123046875","0.017578125","0.0048828125","2584","0.0002291713744435078","0.0002291713744435078","0","0.0002291713744435078","0.0002291713744435078","39_53:0.0035187458525582915;39_33:0.0031464213270710473","39_53:0.005288947054752885;39_33:0.002932902292892947","39_53:68;39_33:68","true"
"40","187.29597089610314","117.57719412852548","0.013916015625","0.025390625","0.00244140625","2584","0.00017529457637516352","0.00017529457637516352","0","0.00017529457637516352","0.00017529457637516352","40_41:0.002573491299842745","40_41:0.002167380392640611","40_41:68","true"
"41","203.03754752731908","33.64809324924059","0.009033203125","0.01171875","0.00634765625","2584","0.00016473146512249398","0.00016473146512249398","0","0.00016473146512249398","0.00016473146512249398","41_40:0.002573491299842745;41_42:0.0023682444092178456;41_36:0.0022811132565804804","41_40:0.002167380392640611;41_42:0.0024970210572025087;41_36:0.002851193642924549","41_40:68;41_42:68;41_36:68","true"
"42","266.3055370501731","80.74263743803546","0.011474609375","0.0126953125","0.01025390625","2584","0.0004320049415630301","0.0004320049415630301","0","0.0004320049415630301","0.0004320049415630301","42_41:0.0023682444092178456;42_43:0.009577775411695966","42_41:0.0024970210572025087;42_43:0.002496677802647146","42_41:68;42_43:68","true"
"43","212.40900376474366","92.18225273842867","0.009521484375","0.01416015625","0.0048828125","2584","0.00028145407969989517","0.00028145407969989517","0","0.00028145407969989517","0.00028145407969989517","43_42:0.009577775411695966;43_56:0.0042123227522719575;43_44:0.0035204770376145444","43_42:0.002496677802647146;43_56:0.005130351932186611;43_44:0.005522535591846595","43_42:68;43_56:68;43_44:68","true"
"44","247.47438561272614","88.2161280352284","0.008544921875","0.0087890625","0.00830078125","2584","0.0006582902834002091","0.0006582902834002091","0","0.0006582902834002091","0.0006582902834002091","44_45:0.0030607613274709067;44_43:0.0035204770376145444","44_45:0.005386488092539693;44_43:0.005522535591846595","44_45:68;44_43:68","true"
"45","174.11730418420447","143.83532581836516","0.0029296875","0.005859375","0","2584","0.0003452067145983062","0.0003452067145983062","0","0.0003452067145983062","0.0003452067145983062","45_44:0.0030607613274709067;45_46:0.0030725198626856964;45_37:0.005149483960351364","45_44:0.005386488092539693;45_46:0.005128758851162679;45_37:0.00582662779629714","45_44:68;45_46:68;45_37:68","true"
"46","263.8119217906149","93.91996469813259","0.030029296875","0.03173828125","0.0283203125","2584","0.0007743326246372149","0.0007743326246372149","0","0.0007743326246372149","0.0007743326246372149","46_45:0.0030725198626856964;46_47:0.0035572094339303417","46_45:0.005128758851162679;46_47:0.002787620794945156","46_45:68;46_47:68","true"
"47","170.3051587959389","172.76275585807053","0.00927734375","0.01318359375","0.00537109375","2584","0.0006694848474722101","0.0006694848474722101","0","0.0006694848474722101","0.0006694848474722101","47_48:0.005529398335673563;47_57:0.0037263806860601267;47_46:0.0035572094339303417","47_48:0.003040119904371391;47_57:0.001869926031503072;47_46:0.002787620794945156","47_48:68;47_57:68;47_46:68","true"
"48","263.63846149018656","170.8311214237674","0.027099609375","0.0263671875","0.02783203125","2584","0.0020539897772570773","0.0020539897772570773","0","0.0020539897772570773","0.0020539897772570773","48_47:0.005529398335673563;48_49:0.004873207884921904","48_47:0.003040119904371391;48_49:0.002470270170710026","48_47:68;48_49:68","true"
"49","221.90658805879775","211.30537637630846","0.017822265625","0.0283203125","0.00732421875","2584","0.0002551015578440115","0.0002551015578440115","0","0.0002551015578440115","0.0002551015578440115","49_48:0.004873207884921904;49_50:0.0027610867489467616;49_38:0.004314216714883468","49_48:0.002470270170710026;49_50:0.0027046326742912463;49_38:0.00427630755203165","49_48:68;49_50:68;49_38:68","true"
"50","137.4813226501957","199.81437400456787","0.025634765625","0.02978515625","0.021484375","2584","0.0004840936654570983","0.0004840936654570983","0","0.0004840936654570983","0.0004840936654570983","50_49:0.0027610867489467616;50_51:0.0028506110428994647","50_49:0.0027046326742912463;50_51:0.002768049892262564","50_49:68;50_51:68","true"
"51","184.48279109061707","358.6208471511126","0.0751953125","0.06298828125","0.08740234375","2584","0.00010968543074375783","0.00010968543074375783","0","0.00010968543074375783","0.00010968543074375783","51_50:0.0028506110428994647;51_52:0.003813873977771831;51_58:0.004313842722566796","51_50:0.002768049892262564;51_52:0.0039725682863405165;51_58:0.0034250905538905363","51_50:68;51_52:68;51_58:68","true"
"52","168.7610552126104","167.6497727724821","0.00439453125","0.0078125","0.0009765625","2584","0.0002848283646886536","0.0002848283646886536","0","0.0002848283646886536","0.0002848283646886536","52_51:0.003813873977771831;52_53:0.0041640099728313396","52_51:0.0039725682863405165;52_53:0.0029448856279576663","52_51:68;52_53:68","true"
"53","356.13303875311976","427.3887156153863","0.0068359375","0.01220703125","0.00146484375","2584","0.00016742288078450552","0.00016742288078450552","0","0.00016742288078450552","0.00016742288078450552","53_39:0.0035187458525582915;53_52:0.0041640099728313396;53_54:0.0028627044708968707","53_39:0.005288947054752885;53_52:0.0029448856279576663;53_54:0.0013876543814623776","53_39:68;53_52:68;53_54:68","true"
