"Qubit","T1 (us)","T2 (us)","Frequency (GHz)","Anharmonicity (GHz)","Readout assignment error ","Prob meas0 prep1 ","Prob meas1 prep0 ","Readout length (ns)","ID error ","Z-axis rotation (rz) error ","√x (sx) error ","Pauli-X error ","ECR error ","Gate time (ns)","Operational"
"0","450.4226085750734","435.86556397303997","4.655635648005874","-0.3110632460863657","0.00634765625","0.00634765625","0.00634765625","1244.4444444444443","0.0001233500109053215","0","0.0001233500109053215","0.0001233500109053215","0_14:0.007222795439322416;0_1:0.004900171688981936","0_14:561.7777777777777;0_1:561.7777777777777","true"
"1","479.6504057161682","131.75888614487263","4.534955036074473","-0.31302980539784336","0.0078125","0.00439453125","0.01123046875","1244.4444444444443","0.00013690036803672666","0","0.00013690036803672666","0.00013690036803672666","1_2:0.007967672218878674","1_2:561.7777777777777","true"
"2","239.34560166039898","131.57535847156547","4.680115751025505","-0.3092563684570482","0.0078125","0.00830078125","0.00732421875","1244.4444444444443","0.00011097309149414735","0","0.00011097309149414735","0.00011097309149414735","2_3:0.005975009795050612","2_3:583.1111111111111","true"
"3","342.170466142798","153.10909791860936","4.606649835766775","-0.25135835423971303","0.004638671875","0.00390625","0.00537109375","1244.4444444444443","0.00009473563840381854","0","0.00009473563840381854","0.00009473563840381854","","","true"
"4","593.8604217947434","133.03946219372463","4.462315627056841","-0.25507850560311957","0.082763671875","0.06982421875","0.095703125","1244.4444444444443","0.0007191754655491233","0","0.0007191754655491233","0.0007191754655491233","4_15:0.011722631747671852;4_3:0.008971754143061061","4_15:583.1111111111111;4_3:561.7777777777777","true"
"5","222.18176297062783","307.9486678153353","4.426681130632765","-0.2804432142711162","0.009033203125","0.01220703125","0.005859375","1244.4444444444443","0.00023125337994179661","0","0.00023125337994179661","0.00023125337994179661","5_4:0.0099075083009445","5_4:561.7777777777777","true"
"6","342.5590863874801","175.17800024236004","4.640086894423134","-0.3108103399516748","0.01220703125","0.01318359375","0.01123046875","1244.4444444444443","0.00012389958189581293","0","0.00012389958189581293","0.00012389958189581293","6_5:0.006492048436947895","6_5:583.1111111111111","true"
"7","478.7549038144497","447.66040941867146","4.475692120377815","-0.2813271220492828","0.0078125","0.00927734375","0.00634765625","1244.4444444444443","0.00011477146762896137","0","0.00011477146762896137","0.00011477146762896137","7_6:0.012935937560167199;7_8:0.028586152099321083","7_6:561.7777777777777;7_8:561.7777777777777","true"
"8","423.20033408167046","257.8013402734682","4.401863964740953","-0.25507427876459826","0.15576171875","0.267578125","0.0439453125","1244.4444444444443","0.01965003920164572","0","0.01965003920164572","0.01965003920164572","8_9:1","8_9:561.7777777777777","true"
"9","342.6999319495792","270.6962159847055","4.519011759526193","-0.29730654926594685","0.02197265625","0.02587890625","0.01806640625","1244.4444444444443","0.00016456060067010267","0","0.00016456060067010267","0.00016456060067010267","","","true"
