"Qubit","T1 (us)","T2 (us)","Readout assignment error ","Prob meas0 prep1 ","Prob meas1 prep0 ","Readout length (ns)","ID error ","RX error ","Z-axis rotation (rz) error ","√x (sx) error ","Pauli-X error ","CZ error ","RZZ error ","Gate time (ns)","Operational"
"38","102.65356056667567","103.51258969293018","0.0048828125","0.0078125","0.001953125","1560","0.0004252571461552223","0.0004252571461552223","0","0.0004252571461552223","0.0004252571461552223","38_29:0.0023716130000021596;38_49:0.003970222688060465","38_29:0.002795544770573921;38_49:0.0037177697226584705","38_29:84;38_49:84","true"
"39","149.7985564427437","202.86013892011363","0.00830078125","0.01318359375","0.00341796875","1560","0.00027379930455675083","0.00027379930455675083","0","0.00027379930455675083","0.00027379930455675083","39_53:0.002967240886028455;39_33:0.0027824156956298696","39_53:0.004080058801109898;39_33:0.003096865890392486","39_53:84;39_33:84","true"
"40","157.58816153845422","159.62394316643753","0.011474609375","0.0166015625","0.00634765625","1560","0.0002146927340713242","0.0002146927340713242","0","0.0002146927340713242","0.0002146927340713242","40_41:0.002678231772137385","40_41:0.0036299843043544333","40_41:84","true"
"41","165.99186857615587","82.64232037339009","0.0419921875","0.05224609375","0.03173828125","1560","0.00018283322276014491","0.00018283322276014491","0","0.00018283322276014491","0.00018283322276014491","41_40:0.002678231772137385;41_42:0.00436671692432683;41_36:0.0028026674837393073","41_40:0.0036299843043544333;41_42:0.003488476185392081;41_36:0.002301718438085576","41_40:84;41_42:84;41_36:84","true"
"42","138.2779517791617","40.954136376076065","0.004638671875","0.0078125","0.00146484375","1560","0.00022577455182876124","0.00022577455182876124","0","0.00022577455182876124","0.00022577455182876124","42_41:0.00436671692432683;42_43:0.014448413376524638","42_41:0.003488476185392081;42_43:0.017340012273615535","42_41:84;42_43:84","true"
"43","109.49345387740865","89.31602683814083","0.0322265625","0.0322265625","0.0322265625","1560","0.0008601544438517975","0.0008601544438517975","0","0.0008601544438517975","0.0008601544438517975","43_42:0.014448413376524638;43_56:0.009182005019705619;43_44:0.03402809349126645","43_42:0.017340012273615535;43_56:0.014797540294752831;43_44:1","43_42:84;43_56:84;43_44:84","true"
"44","137.6156059106363","144.8579162904029","0.00634765625","0.00830078125","0.00439453125","1560","0.0003327134709568148","0.0003327134709568148","0","0.0003327134709568148","0.0003327134709568148","44_45:0.003120124736773533;44_43:0.03402809349126645","44_45:0.003303445244780795;44_43:1","44_45:84;44_43:84","true"
"45","156.28503133209688","151.53739883908653","0.029541015625","0.02294921875","0.0361328125","1560","0.00014341093296559238","0.00014341093296559238","0","0.00014341093296559238","0.00014341093296559238","45_44:0.003120124736773533;45_46:0.005290061396562296;45_37:0.0023984738590260846","45_44:0.003303445244780795;45_46:0.0069527455475721645;45_37:0.0028498520100153635","45_44:84;45_46:84;45_37:84","true"
"46","132.9296659292302","11.381187472704356","0.008544921875","0.01025390625","0.0068359375","1560","0.0005175510088815389","0.0005175510088815389","0","0.0005175510088815389","0.0005175510088815389","46_45:0.005290061396562296;46_47:0.004913788002175512","46_45:0.0069527455475721645;46_47:0.0062248101509361775","46_45:84;46_47:84","true"
"47","195.46837733374215","68.12404049740896","0.021240234375","0.02880859375","0.013671875","1560","0.0004822913652834275","0.0004822913652834275","0","0.0004822913652834275","0.0004822913652834275","47_48:0.0026286797191393263;47_57:0.0032628072235070804;47_46:0.004913788002175512","47_48:1;47_57:0.0032141805737867235;47_46:0.0062248101509361775","47_48:84;47_57:84;47_46:84","true"
