"Qubit","T1 (us)","T2 (us)","Frequency (GHz)","Anharmonicity (GHz)","Readout assignment error ","Prob meas0 prep1 ","Prob meas1 prep0 ","Readout length (ns)","ID error ","Z-axis rotation (rz) error ","√x (sx) error ","Pauli-X error ","ECR error ","Gate time (ns)","Operational"
"39","224.90447178052082","136.76436659008505","5.047996317067986","-0.30577674492666695","0.011474609375","0.0107421875","0.01220703125","1112.888888888889","0.00016116142485889811","0","0.00016116142485889811","0.00016116142485889811","39_33:0.007286132008216539;39_38:0.005948475452240698;39_40:0.004550966499216769","39_33:586.6666666666666;39_38:586.6666666666666;39_40:586.6666666666666","true"
"40","305.312698946594","121.28122369090012","4.974224164615323","-0.3067539710392111","0.032470703125","0.03515625","0.02978515625","1112.888888888889","0.00017870251653396784","0","0.00017870251653396784","0.00017870251653396784","","","true"
"41","228.08392753413895","263.9889629531868","5.174088717555408","-0.3042854465619445","0.015380859375","0.01318359375","0.017578125","1112.888888888889","0.0001563391086400591","0","0.0001563391086400591","0.0001563391086400591","41_40:0.004427486934069691;41_42:0.010880736491688636","41_40:586.6666666666666;41_42:586.6666666666666","true"
"42","137.7600298805263","150.2775222637053","5.276801476391905","-0.3020854007807427","0.02099609375","0.03271484375","0.00927734375","1112.888888888889","0.0014036512390728426","0","0.0014036512390728426","0.0014036512390728426","","","true"
"43","258.4314457010498","265.3543903346279","5.118368364325038","-0.30505872812967566","0.015380859375","0.01806640625","0.0126953125","1112.888888888889","0.00027814940170282465","0","0.00027814940170282465","0.00027814940170282465","43_34:0.007457378361948042;43_42:0.01421073170621312","43_34:586.6666666666666;43_42:586.6666666666666","true"
"44","183.61551994782883","48.39284778204086","5.356487184844624","-0.30207105127845013","0.044921875","0.0458984375","0.0439453125","1112.888888888889","0.00028204862366543307","0","0.00028204862366543307","0.00028204862366543307","44_45:0.008567975850265863;44_43:0.009858268254615665","44_45:586.6666666666666;44_43:586.6666666666666","true"
"45","235.3376626406563","361.1282356185466","5.093563392072776","-0.30470318259606904","0.040283203125","0.04833984375","0.0322265625","1112.888888888889","0.0001496446353305804","0","0.0001496446353305804","0.0001496446353305804","","","true"
"46","145.25929398367316","114.41299272482817","5.336577168800416","-0.30233560088484945","0.022216796875","0.0224609375","0.02197265625","1112.888888888889","0.00044287152335884764","0","0.00044287152335884764","0.00044287152335884764","46_45:0.009345771234777756","46_45:586.6666666666666","true"
"47","277.68851846933984","15.899540388950436","5.192370281597028","-0.3041853560651782","0.008056640625","0.01220703125","0.00390625","1112.888888888889","0.00023393949618029348","0","0.00023393949618029348","0.00023393949618029348","47_46:0.01602253545295368","47_46:586.6666666666666","true"
"48","180.93234747654","128.0047263043652","5.250286008953896","-0.30260294358111534","0.009765625","0.01123046875","0.00830078125","1112.888888888889","0.0003513901403927869","0","0.0003513901403927869","0.0003513901403927869","48_47:0.009593771073712454;48_49:0.009295082278999889","48_47:586.6666666666666;48_49:586.6666666666666","true"
"49","221.5820610311632","97.24001600709249","5.160638019057754","-0.3045774866972863","0.010009765625","0.013671875","0.00634765625","1112.888888888889","0.00046081997426813574","0","0.00046081997426813574","0.00046081997426813574","49_50:0.015534664032679224","49_50:586.6666666666666","true"
"50","74.89791676328609","172.71204439933283","5.126769976911145","-0.2886976405436397","0.0478515625","0.02783203125","0.06787109375","1112.888888888889","0.0005274599372260729","0","0.0005274599372260729","0.0005274599372260729","","","true"
"51","164.88061655547511","141.15822684250367","5.314680696820755","-0.3007065127507481","0.11328125","0.10546875","0.12109375","1112.888888888889","0.0002954840229976926","0","0.0002954840229976926","0.0002954840229976926","51_36:0.009795840650989207;51_50:0.01119107728159513","51_36:586.6666666666666;51_50:586.6666666666666","true"
"52","242.65188554922545","34.36784421051902","5.18572766920357","-0.30285786456513103","0.0078125","0.0068359375","0.0087890625","1112.888888888889","0.00019467532295654958","0","0.00019467532295654958","0.00019467532295654958","52_37:0.007338960376171322","52_37:586.6666666666666","true"
"53","161.3647198453751","250.9251854694202","5.404054504535782","-0.2991577143733991","0.0126953125","0.01171875","0.013671875","1112.888888888889","0.00021145574639311494","0","0.00021145574639311494","0.00021145574639311494","53_41:0.009770321599647414;53_60:0.015940496381795122","53_41:586.6666666666666;53_60:586.6666666666666","true"
"54","249.66643579499683","284.4360256816011","5.189304185754546","-0.3029171083483918","0.007080078125","0.005859375","0.00830078125","1112.888888888889","0.00013432028554502022","0","0.00013432028554502022","0.00013432028554502022","54_45:0.004906873255394517","54_45:586.6666666666666","true"
"55","270.610847472749","71.29493500293519","5.230958842538576","-0.30328172762285194","0.005859375","0.0048828125","0.0068359375","1112.888888888889","0.00011930065946892878","0","0.00011930065946892878","0.00011930065946892878","55_49:0.006693119847713258","55_49:586.6666666666666","true"
"56","109.75443321413967","139.22627169306654","5.412461980119468","-0.30021644423283833","0.014892578125","0.0126953125","0.01708984375","1112.888888888889","0.0005440713485001168","0","0.0005440713485001168","0.0005440713485001168","56_57:0.01650290639472013;56_52:0.02008468472265701","56_57:586.6666666666666;56_52:586.6666666666666","true"
"57","206.9886645569067","138.20744039521418","5.302680521102278","-0.30052361476494427","0.00341796875","0.00390625","0.0029296875","1112.888888888889","0.0002904646018169177","0","0.0002904646018169177","0.0002904646018169177","57_58:0.006135290711366592","57_58:586.6666666666666","true"
"58","266.2905028957496","212.33169215450238","5.184804426492116","-0.3043492112121869","0.007568359375","0.0078125","0.00732421875","1112.888888888889","0.0001391806995084645","0","0.0001391806995084645","0.0001391806995084645","58_71:0.0043949539792567105","58_71:586.6666666666666","true"
"59","163.17847593868035","111.2630904053482","5.348796664016809","-0.30088588426830926","0.0107421875","0.01123046875","0.01025390625","1112.888888888889","0.00037572738473064845","0","0.00037572738473064845","0.00037572738473064845","59_58:0.006856973270888023;59_60:0.01259596543036301","59_58:586.6666666666666;59_60:586.6666666666666","true"
"60","206.82393905558203","172.99469564665588","5.239690304033162","-0.3019791211826563","0.005615234375","0.00732421875","0.00390625","1112.888888888889","0.0006454558316534235","0","0.0006454558316534235","0.0006454558316534235","60_61:0.00891348536204567","60_61:586.6666666666666","true"
"61","213.2087882531932","200.00447685482317","5.368687828015535","-0.3012208085109337","0.00537109375","0.00732421875","0.00341796875","1112.888888888889","0.00022089106627598445","0","0.00022089106627598445","0.00022089106627598445","61_62:0.005685679850916947","61_62:586.6666666666666","true"
"62","194.18464748718887","208.90932506411602","5.293872970675335","-0.30197855777791277","0.00927734375","0.01220703125","0.00634765625","1112.888888888889","0.0001845983094216375","0","0.0001845983094216375","0.0001845983094216375","","","true"
"63","260.2850275351108","259.5387269945754","5.090741541692217","-0.30507007709377887","0.01708984375","0.02734375","0.0068359375","1112.888888888889","0.00014371032972245723","0","0.00014371032972245723","0.00014371032972245723","63_62:0.00613535963764672;63_64:0.008058157691250345","63_62:586.6666666666666;63_64:586.6666666666666","true"
"64","95.98621341603264","148.16768317748563","5.235158012412423","-0.3036144698793043","0.008056640625","0.01123046875","0.0048828125","1112.888888888889","0.00020738334055817398","0","0.00020738334055817398","0.00020738334055817398","64_54:0.006147079627789043;64_65:0.007592441807502681","64_54:586.6666666666666;64_65:586.6666666666666","true"
"65","134.89666982125317","165.50740671956396","5.346843787103146","-0.30073985509121076","0.0068359375","0.0068359375","0.0068359375","1112.888888888889","0.0001752533488612521","0","0.0001752533488612521","0.0001752533488612521","65_66:0.009223959737253817","65_66:586.6666666666666","true"
"66","97.77254373889383","140.20999018638722","5.278607331703083","-0.302499824098362","0.008056640625","0.0126953125","0.00341796875","1112.888888888889","0.0006173289482954893","0","0.0006173289482954893","0.0006173289482954893","66_73:0.009321682111587126;66_67:0.014437510349797955","66_73:586.6666666666666;66_67:586.6666666666666","true"
"67","117.84321339599754","127.86093251829887","5.4063415503290075","-0.30117331441419976","0.005126953125","0.00732421875","0.0029296875","1112.888888888889","0.00026228922631182873","0","0.00026228922631182873","0.00026228922631182873","67_68:0.010571710727616646","67_68:586.6666666666666","true"
"68","169.5248921427009","24.373118533923986","5.333800246324668","-0.30029692007570724","0.007080078125","0.005859375","0.00830078125","1112.888888888889","0.00023640039254084288","0","0.00023640039254084288","0.00023640039254084288","68_55:0.007265076312962693","68_55:586.6666666666666","true"
"69","181.53403502511256","106.42978987411588","5.4093331328975","-0.2991647426308317","0.013671875","0.017578125","0.009765625","1112.888888888889","0.0002782501765968096","0","0.0002782501765968096","0.0002782501765968096","69_68:0.010533331072811958;69_70:0.013233780049233757","69_68:586.6666666666666;69_70:586.6666666666666","true"
"70","195.8961266138424","195.4003312376476","5.2636533387646365","-0.30122902115654093","0.007568359375","0.0068359375","0.00830078125","1112.888888888889","0.00029051618697310334","0","0.00029051618697310334","0.00029051618697310334","","","true"
"71","246.44303845713915","355.38414131142747","5.093567857752747","-0.3050220360168878","0.00634765625","0.0068359375","0.005859375","1112.888888888889","0.0001393979301187819","0","0.0001393979301187819","0.0001393979301187819","71_77:0.007222233938649125","71_77:586.6666666666666","true"
"72","210.965660218236","103.00094347642708","5.204152696400559","-0.302868255892812","0.009765625","0.00927734375","0.01025390625","1112.888888888889","0.00019402288159729088","0","0.00019402288159729088","0.00019402288159729088","72_62:0.0055022644159242184","72_62:586.6666666666666","true"
"73","283.10591740871666","371.6580898997566","5.196673867006027","-0.30350547893590063","0.005615234375","0.00537109375","0.005859375","1112.888888888889","0.00017566511704825654","0","0.00017566511704825654","0.00017566511704825654","","","true"
"74","203.44492438303098","222.1984084826669","5.340102529307943","-0.30116365677078827","0.009521484375","0.01123046875","0.0078125","1112.888888888889","0.00020513429724182208","0","0.00020513429724182208","0.00020513429724182208","74_70:0.005889921518737684;74_89:0.007196799942498222","74_70:586.6666666666666;74_89:586.6666666666666","true"
"75","185.93540319587564","71.21519675732677","5.332603441138415","-0.30049817808238233","0.13330078125","0.13720703125","0.12939453125","1112.888888888889","0.0008388541004424558","0","0.0008388541004424558","0.0008388541004424558","75_76:0.02620039760173698","75_76:586.6666666666666","true"
"76","180.99320601156495","124.12078876894957","5.216281703509555","-0.27151919673375163","0.078369140625","0.07958984375","0.0771484375","1112.888888888889","0.0015332555128231117","0","0.0015332555128231117","0.0015332555128231117","","","true"
"77","203.98404423019005","191.62554807754148","5.259902541111622","-0.303331170742033","0.023193359375","0.02392578125","0.0224609375","1112.888888888889","0.00012514420374646506","0","0.00012514420374646506","0.00012514420374646506","77_76:0.017071319718181432","77_76:586.6666666666666","true"
"78","192.85853057625962","118.54603145909404","5.340503309885627","-0.30098994935624257","0.015625","0.0068359375","0.0244140625","1112.888888888889","0.0005208764943452556","0","0.0005208764943452556","0.0005208764943452556","78_77:0.0069911799322128765;78_79:0.026166056502430923","78_77:586.6666666666666;78_79:586.6666666666666","true"
"79","77.0483078641181","56.67404332190887","5.234838977476033","-0.2985138312049986","0.00830078125","0.01171875","0.0048828125","1112.888888888889","0.000805697052170168","0","0.000805697052170168","0.000805697052170168","79_91:0.044097934455926635","79_91:586.6666666666666","true"
"80","249.45093256338438","265.4980171396571","5.076421773189765","-0.3054637398964236","0.005615234375","0.0068359375","0.00439453125","1112.888888888889","0.00011429123706105727","0","0.00011429123706105727","0.00011429123706105727","80_81:0.005360168836469337;80_79:0.020883939631601844","80_81:586.6666666666666;80_79:586.6666666666666","true"
"81","221.26841215039377","112.04593466352824","5.1509636690045575","-0.30461804578907703","0.00927734375","0.0087890625","0.009765625","1112.888888888889","0.00017255966562390216","0","0.00017255966562390216","0.00017255966562390216","81_72:0.005444056305636269","81_72:586.6666666666666","true"
"82","284.6145018678669","376.95205758675615","5.010476740504138","-0.3063653798161446","0.005859375","0.0078125","0.00390625","1112.888888888889","0.00019749638541659365","0","0.00019749638541659365","0.00019749638541659365","82_81:0.006584196231572803","82_81:586.6666666666666","true"
"83","302.10719633275187","148.14097444538444","5.186409134339986","-0.30404693837897523","0.012939453125","0.0146484375","0.01123046875","1112.888888888889","0.00011939168692810021","0","0.00011939168692810021","0.00011939168692810021","83_82:0.005140571540852845","83_82:586.6666666666666","true"
"84","174.44846164886755","209.00787158604518","5.38080744267946","-0.29933216138982865","0.006103515625","0.00341796875","0.0087890625","1112.888888888889","0.00015265615619131814","0","0.00015265615619131814","0.00015265615619131814","84_83:0.004793730884544989;84_85:0.0064691861948915075","84_83:586.6666666666666;84_85:586.6666666666666","true"
"85","217.7246574825339","57.92444291020344","5.298266104285237","-0.3025944631631938","0.0068359375","0.00927734375","0.00439453125","1112.888888888889","0.00019205460911630206","0","0.00019205460911630206","0.00019205460911630206","85_73:0.0050158827521650795","85_73:586.6666666666666","true"
"86","258.5166063823302","241.9376771938091","5.160237980695526","-0.3035210066276806","0.010986328125","0.0126953125","0.00927734375","1112.888888888889","0.0002829703648083588","0","0.0002829703648083588","0.0002829703648083588","86_85:0.007275577855244686;86_87:0.01360520680503019","86_85:586.6666666666666;86_87:586.6666666666666","true"
