"Qubit","T1 (us)","T2 (us)","Frequency (GHz)","Anharmonicity (GHz)","Readout assignment error ","Prob meas0 prep1 ","Prob meas1 prep0 ","Readout length (ns)","ID error ","Z-axis rotation (rz) error ","√x (sx) error ","Pauli-X error ","ECR error ","Gate time (ns)","Operational"
"0","357.3247618102263","131.23628097635685","4.897920350711823","-0.30830037970047425","0.013916015625","0.0078125","0.02001953125","1500","0.00013556717782227468","0","0.00013556717782227468","0.00013556717782227468","0_1:0.004414126194126178","0_1:660","true"
"1","351.4685716821758","355.5099693771264","4.837963797852611","","0.01318359375","0.01220703125","0.01416015625","1500","0.00013067051818347063","0","0.00013067051818347063","0.00013067051818347063","1_2:0.0032235017184317205","1_2:660","true"
"2","206.97249468818399","451.1179501692576","4.654336816664225","-0.3118878799709304","0.081298828125","0.00634765625","0.15625","1500","0.00011922259639662043","0","0.00011922259639662043","0.00011922259639662043","2_3:0.005819919148347452","2_3:660","true"
"3","363.66572437881183","362.7312496140343","4.856045664698714","-0.30925864887979854","0.011962890625","0.00732421875","0.0166015625","1500","0.00014501064071580804","0","0.00014501064071580804","0.00014501064071580804","","","true"
"4","406.6433231421072","187.66736810806196","4.90954639838397","-0.30814930861447104","0.015380859375","0.009765625","0.02099609375","1500","0.00019070696016749243","0","0.00019070696016749243","0.00019070696016749243","4_15:0.006018257149940864;4_3:0.0046899721208651934","4_15:660;4_3:660","true"
"5","188.75423955649057","206.56840405549707","4.818203784831023","-0.30958565804365407","0.099365234375","0.08935546875","0.109375","1500","0.0020207942114009404","0","0.0020207942114009404","0.0020207942114009404","5_4:0.0073655971079208404;5_6:0.00616445714720909","5_4:660;5_6:660","true"
"6","391.12666013561415","96.22208082714141","4.757726626710865","-0.30931899513970895","0.033203125","0.0302734375","0.0361328125","1500","0.00012072514578240461","0","0.00012072514578240461","0.00012072514578240461","6_7:0.008719172447103796","6_7:660","true"
"7","413.95332420893703","50.34668974643615","4.531968365144806","-0.3153085977514802","0.059814453125","0.0615234375","0.05810546875","1500","0.00020976118430119723","0","0.00020976118430119723","0.00020976118430119723","","","true"
"8","311.85823729108506","56.963892797215216","4.770069537785589","-0.3107240604358965","0.0146484375","0.013671875","0.015625","1500","0.0002592631748340791","0","0.0002592631748340791","0.0002592631748340791","8_9:0.006700733479505783;8_7:0.006286297673669006","8_9:660;8_7:660","true"
"9","438.62902410859033","189.54880718329332","4.862341659235935","-0.3088384973978332","0.008544921875","0.00537109375","0.01171875","1500","0.00013515898227016014","0","0.00013515898227016014","0.00013515898227016014","","","true"
