"Qubit","T1 (us)","T2 (us)","Frequency (GHz)","Anharmonicity (GHz)","Readout assignment error ","Prob meas0 prep1 ","Prob meas1 prep0 ","Readout length (ns)","ID error ","Z-axis rotation (rz) error ","√x (sx) error ","Pauli-X error ","ECR error ","Gate time (ns)","Operational"
"0","265.68550708282027","93.88481687398068","4.786046404311312","-0.2852566341849986","0.029296875","0.02392578125","0.03466796875","835.5555555555555","0.00036488879507236364","0","0.00036488879507236364","0.00036488879507236364","","","true"
"1","509.5830067615339","513.1679815782326","4.834497451058296","-0.3106941478695178","0.01806640625","0.0107421875","0.025390625","835.5555555555555","0.0004978927044102948","0","0.0004978927044102948","0.0004978927044102948","1_0:0.007016196196633739","1_0:593.7777777777777","true"
"2","271.3245572487129","546.1702820004296","4.7134134706347615","-0.3126886766479872","0.011474609375","0.01220703125","0.0107421875","835.5555555555555","0.00014487420511461228","0","0.00014487420511461228","0.00014487420511461228","2_1:0.009451636011718889","2_1:593.7777777777777","true"
"3","219.8886190748675","41.23781884661728","4.859046625595072","-0.31034359454113686","0.023193359375","0.04150390625","0.0048828125","835.5555555555555","0.002080950724718441","0","0.002080950724718441","0.002080950724718441","3_2:0.040123203340851954;3_4:0.021192385362410915","3_2:593.7777777777777;3_4:593.7777777777777","true"
"4","602.6222612566328","91.05124256581368","4.801206891401694","-0.3111189159174216","0.00927734375","0.01123046875","0.00732421875","835.5555555555555","0.0001477950635738241","0","0.0001477950635738241","0.0001477950635738241","4_15:1","4_15:593.7777777777777","true"
"5","282.2548232919007","319.82899816461656","4.900568165173145","-0.30882064699882933","0.0283203125","0.01953125","0.037109375","835.5555555555555","0.0001299643496850605","0","0.0001299643496850605","0.0001299643496850605","5_4:0.0032042350509713935;5_6:0.0035631640652825647","5_4:593.7777777777777;5_6:593.7777777777777","true"
"6","323.2358309475546","366.02439506674955","4.947826710361957","-0.307623639937622","0.0185546875","0.0166015625","0.0205078125","835.5555555555555","0.00015837548046242913","0","0.00015837548046242913","0.00015837548046242913","6_7:0.005120944497735924","6_7:593.7777777777777","true"
"7","356.19251752217167","164.99248707217282","4.828746490557973","-0.3105046772851977","0.022216796875","0.00732421875","0.037109375","835.5555555555555","0.00018581063512011572","0","0.00018581063512011572","0.00018581063512011572","7_8:0.019306709246245668","7_8:593.7777777777777","true"
"8","523.1696814984037","51.948624592629145","4.744828157262533","-0.3114301472923753","0.006591796875","0.0068359375","0.00634765625","835.5555555555555","0.0008370527531048094","0","0.0008370527531048094","0.0008370527531048094","8_16:0.009496427391545714","8_16:593.7777777777777","true"
"9","342.01677212821454","56.38892943000396","4.833299021371565","-0.3104450030412055","0.0185546875","0.01025390625","0.02685546875","835.5555555555555","0.00017074094936715497","0","0.00017074094936715497","0.00017074094936715497","9_8:0.016892379615274344;9_10:0.010286069962141431","9_8:593.7777777777777;9_10:593.7777777777777","true"
"10","293.9262180539144","274.6056173727164","4.9421817474807215","-0.30830782839576215","0.011474609375","0.01171875","0.01123046875","835.5555555555555","0.00015902214365307978","0","0.00015902214365307978","0.00015902214365307978","","","true"
"11","471.1295792835402","230.76486275628596","4.84110717862911","-0.30936968457726133","0.034912109375","0.03369140625","0.0361328125","835.5555555555555","0.00019454745313832728","0","0.00019454745313832728","0.00019454745313832728","11_10:0.009099731588715632;11_12:1","11_10:593.7777777777777;11_12:593.7777777777777","true"
"12","426.42866567946777","320.6719602360533","4.708328957820392","-0.31183095493798546","0.01806640625","0.01123046875","0.02490234375","835.5555555555555","0.0001812867263866499","0","0.0001812867263866499","0.0001812867263866499","","","true"
