"Qubit","T1 (us)","T2 (us)","Frequency (GHz)","Anharmonicity (GHz)","Readout assignment error ","Prob meas0 prep1 ","Prob meas1 prep0 ","Readout length (ns)","ID error ","Z-axis rotation (rz) error ","√x (sx) error ","Pauli-X error ","ECR error ","Gate time (ns)","Operational"
"0","116.95024536922645","130.22327709366053","5.243551523972542","-0.20640003780600244","0.031494140625","0.03466796875","0.0283203125","1112.888888888889","0.00021214673595019027","0","0.00021214673595019027","0.00021214673595019027","0_14:0.005921086788016061;0_1:0.0061275070671187315","0_14:586.6666666666666;0_1:586.6666666666666","true"
"1","277.31120793237426","327.2949624168683","5.189775231200521","-0.3035374525792092","0.009521484375","0.009765625","0.00927734375","1112.888888888889","0.0001580486956681532","0","0.0001580486956681532","0.0001580486956681532","1_2:0.0038225289223915992","1_2:586.6666666666666","true"
"2","225.42635848255512","230.5110779204511","5.081333859960893","-0.30547207120472913","0.008544921875","0.0126953125","0.00439453125","1112.888888888889","0.00011230252368279797","0","0.00011230252368279797","0.00011230252368279797","2_3:0.00520281418917129","2_3:586.6666666666666","true"
"3","169.18536325967335","148.35339722639247","5.000416909924594","-0.30653521639884634","0.013427734375","0.01123046875","0.015625","1112.888888888889","0.00026281240519570047","0","0.00026281240519570047","0.00026281240519570047","","","true"
"4","205.97591207965903","73.52230340469714","5.060646989064617","-0.306003311474314","0.022705078125","0.0166015625","0.02880859375","1112.888888888889","0.00023378858886660288","0","0.00023378858886660288","0.00023378858886660288","4_15:0.007096078624242108;4_3:0.007575739138711124;4_5:0.006991718271922243","4_15:586.6666666666666;4_3:586.6666666666666;4_5:586.6666666666666","true"
"5","188.39012848349225","276.34666408809727","5.223893015468999","-0.3034775234621872","0.025146484375","0.01708984375","0.033203125","1112.888888888889","0.00021190478466800156","0","0.00021190478466800156","0.00021190478466800156","","","true"
"6","147.5317431049404","239.77444336128866","5.15209824950939","-0.3032552587522541","0.005615234375","0.005859375","0.00537109375","1112.888888888889","0.00019664181065520497","0","0.00019664181065520497","0.00019664181065520497","6_5:0.009184891327524591;6_7:0.012697336491372835","6_5:764.4444444444445;6_7:586.6666666666666","true"
"7","179.18526704410135","48.758159500659815","5.069770476788281","-0.3055637461842537","0.1416015625","0.0078125","0.275390625","1112.888888888889","0.00024339164859857914","0","0.00024339164859857914","0.00024339164859857914","7_8:0.006972251046882816","7_8:586.6666666666666","true"
"8","144.16842764739488","189.0860613936545","5.0209903903485165","-0.3064355548953642","0.015380859375","0.015625","0.01513671875","1112.888888888889","0.0006255786686785251","0","0.0006255786686785251","0.0006255786686785251","8_9:0.01301956917209901","8_9:586.6666666666666","true"
"9","175.7622484004026","124.54016236705314","5.083081713731265","-0.3057086541354031","0.01806640625","0.0068359375","0.029296875","1112.888888888889","0.00032886360285164717","0","0.00032886360285164717","0.00032886360285164717","","","true"
