"Qubit","T1 (us)","T2 (us)","Readout assignment error ","Prob meas0 prep1 ","Prob meas1 prep0 ","Readout length (ns)","ID error ","RX error ","Z-axis rotation (rz) error ","√x (sx) error ","Pauli-X error ","CZ error ","RZZ error ","Gate time (ns)","Operational"
"92","233.65762370550533","196.92472276009855","0.00927734375","0.01171875","0.0068359375","1560","0.00033147745707362753","0.00033147745707362753","0","0.00033147745707362753","0.00033147745707362753","92_99:0.003390617799818696;92_80:0.00322667491101708","92_99:0.003965436941211875;92_80:1","92_99:68;92_80:68","true"
"93","234.21405559800374","71.01064661541837","0.004638671875","0.0029296875","0.00634765625","1560","0.0001940839532155353","0.0001940839532155353","0","0.0001940839532155353","0.0001940839532155353","93_84:0.013178145496815397;93_103:0.0034032631290011883","93_84:1;93_103:0.0031155271486303093","93_84:68;93_103:68","true"
"94","235.88388619882085","243.6727833325593","0.00927734375","0.00830078125","0.01025390625","1560","0.0002207059749029317","0.0002207059749029317","0","0.0002207059749029317","0.0002207059749029317","94_88:0.0033218254901439814;94_107:0.0029358459292684325","94_88:1;94_107:0.0026418989676517124","94_88:76;94_107:104","true"
"95","194.55704708358252","194.9614926955711","0.02294921875","0.015625","0.0302734375","1560","0.00038795617929106416","0.00038795617929106416","0","0.00038795617929106416","0.00038795617929106416","95_91:0.0038895491162111995;95_96:0.003562039187046895","95_91:1;95_96:1","95_91:148;95_96:68","true"
"96","177.51511165135125","112.54008137380318","0.015380859375","0.01513671875","0.015625","1560","0.00020000701314425206","0.00020000701314425206","0","0.00020000701314425206","0.00020000701314425206","96_97:0.00277493866015599;96_95:0.003562039187046895","96_97:1;96_95:1","96_97:68;96_95:68","true"
"97","46.85402570716062","71.65014769240149","0.322509765625","0.18896484375","0.4560546875","1560","0.0003708655390524593","0.0003708655390524593","0","0.0003708655390524593","0.0003708655390524593","97_96:0.00277493866015599;97_110:0.004087715275113979;97_98:0.0028170979434967713","97_96:1;97_110:1;97_98:1","97_96:68;97_110:88;97_98:68","true"
"98","278.7542066796004","57.835112364239485","0.017822265625","0.0234375","0.01220703125","1560","0.0002070549017123808","0.0002070549017123808","0","0.0002070549017123808","0.0002070549017123808","98_97:0.0028170979434967713;98_99:0.002533110632451485","98_97:1;98_99:1","98_97:68;98_99:68","true"
"99","147.33171992263507","131.15919966976836","0.01123046875","0.01025390625","0.01220703125","1560","0.00028971799098486014","0.00028971799098486014","0","0.00028971799098486014","0.00028971799098486014","99_100:0.004411563864133716;99_92:0.003390617799818696;99_98:0.002533110632451485","99_100:1;99_92:0.003965436941211875;99_98:1","99_100:68;99_92:68;99_98:68","true"
"100","230.21607373024852","194.6769687055681","0.031982421875","0.029296875","0.03466796875","1560","0.00024794398290753166","0.00024794398290753166","0","0.00024794398290753166","0.00024794398290753166","100_99:0.004411563864133716;100_101:0.006197030111616875","100_99:1;100_101:1","100_99:68;100_101:88","true"
"101","190.3868892061097","107.04093394912638","0.03076171875","0.0361328125","0.025390625","1560","0.00013631293077779482","0.00013631293077779482","0","0.00013631293077779482","0.00013631293077779482","101_100:0.006197030111616875;101_102:0.008430548381255953;101_111:0.006944745676030317","101_100:1;101_102:1;101_111:1","101_100:88;101_102:68;101_111:108","true"
"102","61.476727731738436","40.32149811893149","0.00732421875","0.01318359375","0.00146484375","1560","0.0007901207485096227","0.0007901207485096227","0","0.0007901207485096227","0.0007901207485096227","102_101:0.008430548381255953;102_103:0.0041574978583592825","102_101:1;102_103:1","102_101:68;102_103:68","true"
"103","142.93055537687212","69.4797591060033","0.0234375","0.025390625","0.021484375","1560","0.00018861322882569992","0.00018861322882569992","0","0.00018861322882569992","0.00018861322882569992","103_104:0.012860376257225026;103_93:0.0034032631290011883;103_102:0.0041574978583592825","103_104:1;103_93:0.0031155271486303093;103_102:1","103_104:68;103_93:68;103_102:68","true"
"104","110.97017826373973","102.26829971518744","0.02880859375","0.04052734375","0.01708984375","1560","0.00121873277282084","0.00121873277282084","0","0.00121873277282084","0.00121873277282084","104_103:0.012860376257225026;104_105:0.01813214173352551","104_103:1;104_105:1","104_103:68;104_105:104","true"
"105","64.69120881427432","70.50813394275724","0.13916015625","0.11083984375","0.16748046875","1560","0.0019862463384546732","0.0019862463384546732","0","0.0019862463384546732","0.0019862463384546732","105_104:0.01813214173352551;105_106:0.018842326290930023;105_112:0.014103149513027824","105_104:1;105_106:1;105_112:1","105_104:104;105_106:68;105_112:68","true"
"106","75.15578703684939","67.15984037886075","0.037109375","0.06201171875","0.01220703125","1560","0.0011344968357098987","0.0011344968357098987","0","0.0011344968357098987","0.0011344968357098987","106_107:0.006068112815082072;106_105:0.018842326290930023","106_107:1;106_105:1","106_107:68;106_105:68","true"
"107","260.8295381198385","243.51766291730405","0.0126953125","0.01318359375","0.01220703125","1560","0.0001660866837388326","0.0001660866837388326","0","0.0001660866837388326","0.0001660866837388326","107_106:0.006068112815082072;107_108:0.00888735686513642;107_94:0.0029358459292684325","107_106:1;107_108:1;107_94:0.0026418989676517124","107_106:68;107_108:68;107_94:104","true"
"108","75.18866996227896","100.75254584969909","0.010986328125","0.0126953125","0.00927734375","1560","0.0002898637553468313","0.0002898637553468313","0","0.0002898637553468313","0.0002898637553468313","108_107:0.00888735686513642;108_109:0.0033234382732905687","108_107:1;108_109:1","108_107:68;108_109:68","true"
"109","132.7093845045689","160.70493086803995","0.04052734375","0.041015625","0.0400390625","1560","0.000269928915344353","0.000269928915344353","0","0.000269928915344353","0.000269928915344353","109_113:0.00401747721931528;109_108:0.0033234382732905687","109_113:1;109_108:1","109_113:68;109_108:68","true"
"110","150.81435415649528","123.90127882667373","0.01025390625","0.01123046875","0.00927734375","1560","0.00020763661521566316","0.00020763661521566316","0","0.00020763661521566316","0.00020763661521566316","110_116:0.003007256061557273;110_97:0.004087715275113979","110_116:0.0025622425807372007;110_97:1","110_116:80;110_97:88","true"
"111","261.20024873067933","107.97588579278705","0.009521484375","0.00537109375","0.013671875","1560","0.0001865053163870408","0.0001865053163870408","0","0.0001865053163870408","0.0001865053163870408","111_120:0.0029275951073339246;111_101:0.006944745676030317","111_120:0.0032241897627941496;111_101:1","111_120:128;111_101:108","true"
"112","251.4232241089184","237.92883416434597","0.012451171875","0.0146484375","0.01025390625","1560","0.00029755409150559905","0.00029755409150559905","0","0.00029755409150559905","0.00029755409150559905","112_124:0.0033877580580282673;112_105:0.014103149513027824","112_124:0.003432051244966733;112_105:1","112_124:68;112_105:68","true"
"113","304.79366171359305","253.6039435273346","0.0322265625","0.02392578125","0.04052734375","1560","0.00013753448591003758","0.00013753448591003758","0","0.00013753448591003758","0.00013753448591003758","113_109:0.00401747721931528;113_128:0.0026749256352424644","113_109:1;113_128:1","113_109:68;113_128:68","true"
"114","201.85398877183073","186.31709685821704","0.044921875","0.017578125","0.072265625","1560","0.0004134652337499857","0.0004134652337499857","0","0.0004134652337499857","0.0004134652337499857","114_129:0.007833484876133445;114_115:0.004673811996224353","114_129:1;114_115:1","114_129:68;114_115:104","true"
"115","177.55278684881281","155.07481900573512","0.031982421875","0.03662109375","0.02734375","1560","0.0006497025537710624","0.0006497025537710624","0","0.0006497025537710624","0.0006497025537710624","115_114:0.004673811996224353;115_116:0.004208133761774202","115_114:1;115_116:1","115_114:104;115_116:136","true"
"116","201.04810073507488","185.82954714818658","0.033203125","0.0166015625","0.0498046875","1560","0.00017585352535371635","0.00017585352535371635","0","0.00017585352535371635","0.00017585352535371635","116_110:0.003007256061557273;116_115:0.004208133761774202;116_117:0.0033483142254470133","116_110:0.0025622425807372007;116_115:1;116_117:1","116_110:80;116_115:136;116_117:68","true"
"117","118.26207711507169","31.103754438691645","0.03173828125","0.0283203125","0.03515625","1560","0.0003968632303476183","0.0003968632303476183","0","0.0003968632303476183","0.0003968632303476183","117_116:0.0033483142254470133;117_118:0.003987827586604931","117_116:1;117_118:1","117_116:68;117_118:68","true"
"118","184.9874260203931","120.71979137994076","0.04638671875","0.02197265625","0.07080078125","1560","0.0003194540159821789","0.0003194540159821789","0","0.0003194540159821789","0.0003194540159821789","118_119:0.005219115017278286;118_130:0.0033790763657208234;118_117:0.003987827586604931","118_119:1;118_130:1;118_117:1","118_119:68;118_130:68;118_117:68","true"
"119","250.37731294910938","186.63594770090273","0.010009765625","0.005859375","0.01416015625","1560","0.00026139898075059546","0.00026139898075059546","0","0.00026139898075059546","0.00026139898075059546","119_118:0.005219115017278286;119_120:0.0023991786059860964","119_118:1;119_120:1","119_118:68;119_120:68","true"
"120","199.30016252829583","149.56391999584244","0.068359375","0.068359375","0.068359375","1560","0.00025491269911285185","0.00025491269911285185","0","0.00025491269911285185","0.00025491269911285185","120_119:0.0023991786059860964;120_121:0.0029621540235032495;120_111:0.0029275951073339246","120_119:1;120_121:1;120_111:0.0032241897627941496","120_119:68;120_121:80;120_111:128","true"
"121","151.48328614715135","72.85187552835377","0.0322265625","0.02197265625","0.04248046875","1560","0.00044477062752133577","0.00044477062752133577","0","0.00044477062752133577","0.00044477062752133577","121_120:0.0029621540235032495;121_122:0.002844877992499606","121_120:1;121_122:1","121_120:80;121_122:68","true"
"122","189.90200357777735","249.8297634351428","0.09521484375","0.05810546875","0.13232421875","1560","0.0001544417543259755","0.0001544417543259755","0","0.0001544417543259755","0.0001544417543259755","122_131:0.0038931758877080447;122_121:0.002844877992499606;122_123:0.01745671472212934","122_131:1;122_121:1;122_123:1","122_131:68;122_121:68;122_123:68","true"
"123","52.93222822847449","16.030218249376652","0.02587890625","0.03759765625","0.01416015625","1560","0.0015099636497917061","0.0015099636497917061","0","0.0015099636497917061","0.0015099636497917061","123_124:0.03991167174006244;123_122:0.01745671472212934","123_124:1;123_122:1","123_124:68;123_122:68","true"
"124","185.68390602006414","149.38795747693527","0.133544921875","0.14501953125","0.1220703125","1560","0.0001474122715923855","0.0001474122715923855","0","0.0001474122715923855","0.0001474122715923855","124_112:0.0033877580580282673;124_123:0.03991167174006244;124_125:0.003952440588409767","124_112:0.003432051244966733;124_123:1;124_125:1","124_112:68;124_123:68;124_125:108","true"
"125","221.81996806055136","219.99639146648647","0.0205078125","0.02392578125","0.01708984375","1560","0.00016315208974132793","0.00016315208974132793","0","0.00016315208974132793","0.00016315208974132793","125_124:0.003952440588409767;125_126:0.003940284636674896","125_124:1;125_126:1","125_124:108;125_126:68","true"
"126","142.80394671116468","236.87506106094486","0.05810546875","0.0712890625","0.044921875","1560","0.00020196118311542578","0.00020196118311542578","0","0.00020196118311542578","0.00020196118311542578","126_132:0.0013148086208562004;126_127:0.0050984918234383;126_125:0.003940284636674896","126_132:1;126_127:1;126_125:1","126_132:68;126_127:68;126_125:68","true"
"127","273.7937286490404","165.9678677237145","0.011474609375","0.0068359375","0.01611328125","1560","0.00037852518280261126","0.00037852518280261126","0","0.00037852518280261126","0.00037852518280261126","127_126:0.0050984918234383;127_128:0.0034818173592857105","127_126:1;127_128:1","127_126:68;127_128:68","true"
"128","307.7274317716158","166.8368003263134","0.046630859375","0.01904296875","0.07421875","1560","0.00019597568089000676","0.00019597568089000676","0","0.00019597568089000676","0.00019597568089000676","128_113:0.0026749256352424644;128_127:0.0034818173592857105","128_113:1;128_127:1","128_113:68;128_127:68","true"
"129","267.634364864891","113.11797632237274","0.011474609375","0.00927734375","0.013671875","1560","0.00017643810886884946","0.00017643810886884946","0","0.00017643810886884946","0.00017643810886884946","129_114:0.007833484876133445","129_114:1","129_114:68","true"
"130","320.7596178505069","327.1651333060801","0.016357421875","0.0146484375","0.01806640625","1560","0.00021891016401854476","0.00021891016401854476","0","0.00021891016401854476","0.00021891016401854476","130_118:0.0033790763657208234","130_118:1","130_118:68","true"
"131","218.14887326985496","55.674171799049304","0.006591796875","0.005859375","0.00732421875","1560","0.00033927550121736947","0.00033927550121736947","0","0.00033927550121736947","0.00033927550121736947","131_122:0.0038931758877080447","131_122:1","131_122:68","true"
"132","302.0427101350953","350.14265207380555","0.018310546875","0.0107421875","0.02587890625","1560","0.00019324810598057957","0.00019324810598057957","0","0.00019324810598057957","0.00019324810598057957","132_126:0.0013148086208562004","132_126:1","132_126:68","true"
