"Qubit","T1 (us)","T2 (us)","Readout assignment error ","Prob meas0 prep1 ","Prob meas1 prep0 ","Readout length (ns)","ID error ","RX error ","Z-axis rotation (rz) error ","√x (sx) error ","Pauli-X error ","CZ error ","Gate time (ns)","Operational"
"22","122.05689556930902","130.47992605621656","0.00244140625","0.00439453125","0.00048828125","1560","0.00013671026185629596","0.00013671026185629596","0","0.00013671026185629596","0.00013671026185629596","22_23:0.003034843404143228;22_21:0.0034821555277844696","22_23:84;22_21:84","true"
"23","188.4722039811937","127.81727926235821","0.004150390625","0.0068359375","0.00146484375","1560","0.00021514578843135243","0.00021514578843135243","0","0.00021514578843135243","0.00021514578843135243","23_22:0.003034843404143228;23_24:0.0026964577624778996;23_16:0.00515226481202069","23_22:84;23_24:84;23_16:84","true"
"24","81.91951351078525","54.29827564080832","0.00537109375","0.0078125","0.0029296875","1560","0.00020226737430497325","0.00020226737430497325","0","0.00020226737430497325","0.00020226737430497325","24_23:0.0026964577624778996;24_25:0.003144597930039905","24_23:84;24_25:84","true"
"25","190.68126695141186","146.5436853826666","0.008056640625","0.009765625","0.00634765625","1560","0.00035936425793171633","0.00035936425793171633","0","0.00035936425793171633","0.00035936425793171633","25_24:0.003144597930039905;25_26:0.003369465909772551;25_37:0.002507759723460179","25_24:84;25_26:84;25_37:84","true"
"26","146.70864356226383","72.55323178164213","0.008544921875","0.01220703125","0.0048828125","1560","0.0002118024607217956","0.0002118024607217956","0","0.0002118024607217956","0.0002118024607217956","26_25:0.003369465909772551;26_27:0.00972417029946765","26_25:84;26_27:84","true"
"27","187.5705879905056","155.68689656728577","0.003662109375","0.0048828125","0.00244140625","1560","0.0002645494160521192","0.0002645494160521192","0","0.0002645494160521192","0.0002645494160521192","27_26:0.00972417029946765;27_28:0.24600097715439703;27_17:0.012879262588768259","27_26:84;27_28:84;27_17:84","true"
"28","149.38552033899452","83.86636956815185","0.004638671875","0.0087890625","0.00048828125","1560","0.000188983259302865","0.000188983259302865","0","0.000188983259302865","0.000188983259302865","28_27:0.24600097715439703;28_29:0.005712810543082758","28_27:84;28_29:84","true"
"29","128.79667924683469","58.7339994280277","0.00830078125","0.013671875","0.0029296875","1560","0.0002391519576799772","0.0002391519576799772","0","0.0002391519576799772","0.0002391519576799772","29_38:0.002846247419605319;29_28:0.005712810543082758;29_30:0.0034231576035623767","29_38:84;29_28:84;29_30:84","true"
"30","123.5653980161166","108.57601944193819","0.004638671875","0.0078125","0.00146484375","1560","0.0001986805111055874","0.0001986805111055874","0","0.0001986805111055874","0.0001986805111055874","30_31:0.003428646183554318;30_29:0.0034231576035623767","30_31:84;30_29:84","true"
"31","167.80588272945053","41.094933391625844","0.0087890625","0.00830078125","0.00927734375","1560","0.00021712686925333676","0.00021712686925333676","0","0.00021712686925333676","0.00021712686925333676","31_30:0.003428646183554318;31_32:0.021152495703172597;31_18:0.007931503462714706","31_30:84;31_32:84;31_18:84","true"
"32","116.316404990624","57.89843482536691","0.01318359375","0.0205078125","0.005859375","1560","0.00021672947953290956","0.00021672947953290956","0","0.00021672947953290956","0.00021672947953290956","32_31:0.021152495703172597;32_33:1","32_31:84;32_33:84","true"
